X-Axis,statusabsTime,statuscmdId,statusfx,statusfy,statusfz,statusrelTime,statusx,statusy,statusz
2.000000000000,1572533134.067,3375.000000000,-13.94773800000,-0.7541680000000,-35.97264800000,833.6330000000,279.2100219727,-257.2000427246,-108.4372253418
3.000000000000,1572533134.153,3376.000000000,-13.97695400000,-0.7753640000000,-35.99140400000,833.7190000000,279.2099914551,-257.2000122070,-108.0000076294
4.000000000000,1572533134.231,3377.000000000,-13.96951600000,-0.7444570000000,-35.98537600000,833.7970000000,279.2100219727,-257.2000122070,-107.9822921753
5.000000000000,1572533134.311,3377.000000000,-13.95641400000,-0.8316550000000,-35.96148000000,833.8770000000,279.2099914551,-257.2000427246,-106.8849334717
6.000000000000,1572533134.388,3377.000000000,-14.01863100000,-0.7852330000000,-35.98512000000,833.9540000000,279.2099914551,-257.2000427246,-105.2920532227
7.000000000000,1572533134.469,3377.000000000,-13.97856800000,-0.7995790000000,-35.96813600000,834.0350000000,279.2099914551,-257.2000122070,-103.8584213257
8.000000000000,1572533134.557,3377.000000000,-13.96868500000,-0.7740710000000,-35.96064400000,834.1230000000,279.2099304199,-257.2000122070,-101.9469375610
9.000000000000,1572533134.636,3377.000000000,-13.94878300000,-0.7627050000000,-35.95512000000,834.2020000000,279.2099609375,-257.1999816895,-100.5133056641
10.00000000000,1572533134.712,3377.000000000,-13.95883400000,-0.7308530000000,-35.94837200000,834.2780000000,279.2099914551,-257.2000122070,-98.92034912109
11.00000000000,1572533134.790,3377.000000000,-13.93632300000,-0.7640370000000,-35.93164800000,834.3560000000,279.2099914551,-257.2000427246,-97.32742309570
12.00000000000,1572533134.869,3377.000000000,-13.95677300000,-0.7448840000000,-35.92264800000,834.4350000000,279.2099914551,-257.2000122070,-95.89377593994
13.00000000000,1572533134.950,3377.000000000,-13.98441800000,-0.7861470000000,-35.92107200000,834.5160000000,279.2100219727,-257.2000427246,-94.30092620850
14.00000000000,1572533135.028,3377.000000000,-13.95708300000,-0.7671400000000,-35.94357600000,834.5940000000,279.2099609375,-257.1999511719,-92.70800018311
15.00000000000,1572533135.106,3377.000000000,-13.99262500000,-0.7478940000000,-35.92404000000,834.6720000000,279.2099914551,-257.2000122070,-91.11504364014
16.00000000000,1572533135.247,3377.000000000,-13.98675100000,-0.7987520000000,-35.92096000000,834.8130000000,279.2100219727,-257.2000122070,-90.01770019531
17.00000000000,1572533135.325,3378.000000000,-14.01300300000,-0.7912660000000,-35.88349600000,834.8910000000,279.2100219727,-257.2000122070,-90.00000762939
18.00000000000,1572533281.705,3379.000000000,-13.91958000000,-0.7940710000000,-34.87593600000,981.2710000000,279.2100219727,-257.2000122070,-90.00000762939
19.00000000000,1572533281.792,3380.000000000,-13.92536800000,-0.7888660000000,-34.86686000000,981.3580000000,279.2100219727,-257.2000122070,-90.00000762939
20.00000000000,1572533281.876,3381.000000000,-13.89831300000,-0.8345510000000,-34.89308800000,981.4420000000,279.2100219727,-257.2000122070,-90.00000762939
21.00000000000,1572533282.087,3382.000000000,-13.86720800000,-0.7885940000000,-34.88276000000,981.6530000000,279.2100219727,-257.2000122070,-90.00000762939
22.00000000000,1572533282.302,3382.000000000,-13.95996400000,-0.8140760000000,-34.86102800000,981.8680000000,279.2100219727,-257.2000122070,-90.00000762939
23.00000000000,1572533282.390,3383.000000000,-13.90434400000,-0.7666800000000,-34.86253200000,981.9560000000,279.2100219727,-257.2000427246,-90.00000762939
